Employee_ID,First Name,Middle Name,Last Name,Full Name,Country Code,Mobile Number,Email,Joining Date,Contract Perioud,Last Contract Start,Last Contract End,# 0f Contracts,Gender,Birthday,Age,Nationality,Education,Salary,Bonus %,Position,Branch,Manager ID
1113,Yasmin,Nasser,Adel,Yasmin Nasser Adel,20,1252740413,Yasmin.Adel@example.com,7/13/2021,1,7/13/2024,7/13/2025,4,Female,3/15/1973,52,Egyptian,Diploma,6082,9,Cashier,Mansoura,1031
1114,Ayman,Morsy,Raouf,Ayman Morsy Raouf,20,1021546066,Ayman.Raouf@example.com,7/24/2020,2,7/24/2024,7/24/2026,3,Male,11/10/1980,45,Egyptian,Bachelor,5202,6,Sales Associate,Mansoura,1032
1115,Laila,Mahmoud,Ziad,Laila Mahmoud Ziad,20,1091791665,Laila.Ziad@example.com,8/13/2019,2,8/13/2023,8/13/2025,3,Female,6/10/1975,50,Egyptian,Bachelor,7307,8,Customer Service,Sharm El Sheikh,1033
1116,Dalia,Maged,Aref,Dalia Maged Aref,20,1187217349,Dalia.Aref@example.com,9/8/2016,1,9/8/2025,9/8/2026,9,Female,3/28/1978,47,Egyptian,Bachelor,4645,6,Sales Associate,Giza,1027
1117,Osama,Abdelsalam,Ahmed,Osama Abdelsalam Ahmed,20,1185712593,Osama.Ahmed@example.com,10/5/2020,2,10/5/2024,10/5/2026,3,Male,10/17/1999,26,Egyptian,Bachelor,6090,9,Junior Accountant,Head Office,1021
1118,Khalil,Mahmoud,Karim,Khalil Mahmoud Karim,20,1076195271,Khalil.Karim@example.com,10/15/2021,2,10/15/2023,10/15/2025,2,Male,12/3/1974,51,Sudanese,Diploma,5158,8,Sales Associate,Alexandria,1030
1119,Noureldin,Nasser,Shady,Noureldin Nasser Shady,20,1294299098,Noureldin.Shady@example.com,11/6/2019,2,11/6/2023,11/6/2025,3,Male,9/4/1977,48,Egyptian,Bachelor,5041,5,Sales Associate,Alexandria,1030
1120,Reham,Moataz,Yasser,Reham Moataz Yasser,20,1019423220,Reham.Yasser@example.com,12/6/2016,1,12/6/2025,12/6/2026,9,Female,9/17/1977,48,Egyptian,Bachelor,6950,9,Customer Service,Cairo,1026
1121,Mona,Essam,Soliman,Mona Essam Soliman,20,1275349238,Mona.Soliman@example.com,12/25/2017,2,12/25/2023,12/25/2025,4,Female,3/28/1972,53,Sudanese,Diploma,6337,6,Customer Service,Cairo,1026
1122,Nesrine,Ali,Sayed,Nesrine Ali Sayed,20,1246568369,Nesrine.Sayed@example.com,1/4/2020,2,1/4/2024,1/4/2026,3,Female,3/20/1999,26,Egyptian,Bachelor,6650,8,Junior Accountant,Head Office,1021
1123,Radwa,Moheb,Ezzat,Radwa Moheb Ezzat,20,1074356437,Radwa.Ezzat@example.com,2/3/2015,2,2/3/2025,2/3/2027,6,Female,7/9/1970,55,Egyptian,Diploma,6795,5,Security,Alexandria,1030
1124,Nehal,Helmy,Saeed,Nehal Helmy Saeed,20,1281267376,Nehal.Saeed@example.com,2/13/2016,1,2/13/2025,2/13/2026,10,Female,4/7/1999,26,Egyptian,Diploma,4020,8,Sales Associate,Alexandria,1030
1125,Noureldin,Hossni,Helmy,Noureldin Hossni Helmy,20,1075640788,Noureldin.Helmy@example.com,3/13/2017,1,3/13/2026,3/13/2027,9,Male,7/16/1970,55,Egyptian,Diploma,5062,9,Sales Associate,Alexandria,1030
1126,Radwa,Shady,Hussein,Radwa Shady Hussein,20,1280997356,Radwa.Hussein@example.com,4/10/2017,1,4/10/2024,4/10/2025,8,Female,6/24/1992,33,Egyptian,Bachelor,6188,5,Stock Keeper,Cairo,1026
1127,Tarek,Abdelkader,Aref,Tarek Abdelkader Aref,20,1083885713,Tarek.Aref@example.com,5/10/2021,2,5/10/2023,5/10/2025,2,Male,4/14/1980,45,Egyptian,Diploma,5238,5,Sales Associate,Alexandria,1030
1128,Fatma,Hassan,Montasser,Fatma Hassan Montasser,20,1051937514,Fatma.Montasser@example.com,5/23/2019,2,5/23/2023,5/23/2025,3,Female,11/28/1985,40,Egyptian,Bachelor,5414,5,Sales Associate,Alexandria,1030
1129,Samira,Atef,Basel,Samira Atef Basel,20,1047517669,Samira.Basel@example.com,6/5/2021,2,6/5/2023,6/5/2025,2,Female,11/28/1998,27,Egyptian,Bachelor,4621,9,Sales Associate,Aswan,1038
1130,Safwat,Ibrahim,Abdelaziz,Safwat Ibrahim Abdelaziz,20,1143463110,Safwat.Abdelaziz@example.com,6/17/2016,2,6/17/2024,6/17/2026,5,Male,10/6/1998,27,Egyptian,Bachelor,7539,7,Junior Accountant,Head Office,1021
1131,Hoda,Noureldin,Kamal,Hoda Noureldin Kamal,20,1167869574,Hoda.Kamal@example.com,7/8/2020,1,7/8/2024,7/8/2025,5,Female,10/3/1976,49,Egyptian,Bachelor,6238,9,Cashier,Alexandria,1029
1132,Hanan,Sherif,Montasser,Hanan Sherif Montasser,20,1036307858,Hanan.Montasser@example.com,7/30/2019,1,7/30/2024,7/30/2025,6,Female,1/2/1990,35,Egyptian,Bachelor,5974,5,Stock Keeper,Cairo,1026
1133,Adel,Soliman,Basel,Adel Soliman Basel,20,1180804124,Adel.Basel@example.com,8/11/2017,2,8/11/2023,8/11/2025,4,Male,1/1/1984,41,Egyptian,Bachelor,5795,9,Sales Associate,Cairo,1026
1134,Omar,Abdelnasser,Tamer,Omar Abdelnasser Tamer,20,1128377899,Omar.Tamer@example.com,8/21/2018,2,8/21/2024,8/21/2026,4,Male,9/20/2001,24,Sudanese,Undergraduate,6218,9,Cashier,Sharm El Sheikh,1033
1135,Magda,Raouf,Basel,Magda Raouf Basel,20,1288546717,Magda.Basel@example.com,9/1/2016,1,9/1/2025,9/1/2026,9,Female,1/10/1980,45,Syrian,Bachelor,6052,6,Cashier,Aswan,1037
1136,Hend,Hassan,Nasr,Hend Hassan Nasr,20,1122166381,Hend.Nasr@example.com,9/30/2017,1,9/30/2024,9/30/2025,8,Female,2/5/1998,27,Egyptian,Diploma,7172,9,Customer Service,Cairo,1026
1137,Aya,Mamdouh,Khalil,Aya Mamdouh Khalil,20,1272676922,Aya.Khalil@example.com,10/11/2018,2,10/11/2024,10/11/2026,4,Female,9/26/1969,56,Egyptian,Diploma,6676,5,Security,Aswan,1038
1138,Omar,Emad,Tamer,Omar Emad Tamer,20,1268341006,Omar.Tamer@example.com,10/29/2018,2,10/29/2024,10/29/2026,4,Male,9/21/1981,44,Egyptian,Diploma,4511,5,Stock Keeper,Cairo,1026
1139,Inas,Lotfy,Mohamed,Inas Lotfy Mohamed,20,1245545078,Inas.Mohamed@example.com,11/16/2016,2,11/16/2024,11/16/2026,5,Female,4/17/1989,36,Egyptian,Diploma,7900,7,Customer Service,Giza,1028
1140,Ghada,Ismail,Shady,Ghada Ismail Shady,20,1155392540,Ghada.Shady@example.com,12/9/2017,2,12/9/2023,12/9/2025,4,Female,12/14/1979,46,Syrian,Bachelor,5787,7,Cashier,Giza,1028
1141,Yasser,Yasser,Ziad,Yasser Yasser Ziad,20,1297494094,Yasser.Ziad@example.com,12/26/2015,1,12/26/2024,12/26/2025,10,Male,3/18/1985,40,Egyptian,Bachelor,5616,8,Cashier,Aswan,1037
1142,Sohair,Abdelrahman,Fady,Sohair Abdelrahman Fady,20,1018646201,Sohair.Fady@example.com,1/6/2019,1,1/6/2025,1/6/2026,7,Female,2/28/1974,51,Egyptian,Diploma,6079,9,Cashier,Cairo,1025
1143,Iman,Nasr,Nasr,Iman Nasr Nasr,20,1049098209,Iman.Nasr@example.com,1/29/2021,2,1/29/2025,1/29/2027,3,Female,12/3/1990,35,Egyptian,Bachelor,5227,8,Cashier,Cairo,1025
1144,Nadia,Mahmoud,Fares,Nadia Mahmoud Fares,20,1273033530,Nadia.Fares@example.com,2/10/2018,1,2/10/2025,2/10/2026,8,Female,1/17/2001,24,Egyptian,Bachelor,4898,3,Accountant Trainee,Head Office,1021
1145,Abdelkader,Omar,Moataz,Abdelkader Omar Moataz,20,1005762745,Abdelkader.Moataz@example.com,3/11/2015,1,3/11/2024,3/11/2025,10,Male,11/1/1976,49,Egyptian,Bachelor,5150,5,Cashier,Aswan,1037
1146,Fatma,Abdelnasser,Moheb,Fatma Abdelnasser Moheb,20,1192905791,Fatma.Moheb@example.com,4/13/2021,2,4/13/2023,4/13/2025,2,Female,10/26/1978,47,Sudanese,Bachelor,5900,7,Stock Keeper,Cairo,1026
1147,Nahed,Tarek,Moheb,Nahed Tarek Moheb,20,1090322958,Nahed.Moheb@example.com,5/10/2020,2,5/10/2024,5/10/2026,3,Female,9/15/1967,58,Egyptian,Bachelor,6341,8,Security,Cairo,1026
1148,Fatma,Sameh,Yehia,Fatma Sameh Yehia,20,1166443846,Fatma.Yehia@example.com,6/2/2018,1,6/2/2024,6/2/2025,7,Female,5/11/1999,26,Egyptian,Diploma,6727,8,Security,Cairo,1026
1149,Reda,Khaled,Galal,Reda Khaled Galal,20,1228705940,Reda.Galal@example.com,6/12/2021,1,6/12/2024,6/12/2025,4,Male,3/7/1999,26,Egyptian,Bachelor,6470,5,Cashier,Aswan,1037
1150,Diaa,Tarek,Osama,Diaa Tarek Osama,20,1087578404,Diaa.Osama@example.com,6/30/2018,1,6/30/2024,6/30/2025,7,Male,10/20/1977,48,Egyptian,Bachelor,5562,6,Sales Associate,Cairo,1026
1151,Hisham,Essam,Abdelatif,Hisham Essam Abdelatif,20,1070058697,Hisham.Abdelatif@example.com,7/13/2018,2,7/13/2024,7/13/2026,4,Male,9/7/2002,23,Egyptian,Bachelor,5883,6,Sales Associate,Cairo,1026
1152,Hossni,Montasser,Soliman,Hossni Montasser Soliman,20,1090307435,Hossni.Soliman@example.com,8/1/2018,1,8/1/2024,8/1/2025,7,Male,7/7/1974,51,Egyptian,Diploma,5466,9,Sales Associate,Cairo,1026
1153,Sara,Rami,Mostafa,Sara Rami Mostafa,20,1270985056,Sara.Mostafa@example.com,8/24/2015,1,8/24/2024,8/24/2025,10,Female,1/10/1969,56,Egyptian,Bachelor,4878,6,Stock Keeper,Cairo,1026
1154,Nahed,Magdy,Abdelmonem,Nahed Magdy Abdelmonem,20,1217256425,Nahed.Abdelmonem@example.com,9/21/2015,2,9/21/2023,9/21/2025,5,Female,11/15/1969,56,Egyptian,Bachelor,5210,6,Sales Associate,Cairo,1026
1155,Abdelhady,Ziad,Islam,Abdelhady Ziad Islam,20,1120789543,Abdelhady.Islam@example.com,10/13/2020,2,10/13/2024,10/13/2026,3,Male,9/3/1968,57,Sudanese,Diploma,6771,5,Cashier,Cairo,1025
1156,Mona,Wael,Bahaa,Mona Wael Bahaa,20,1101941365,Mona.Bahaa@example.com,11/1/2019,2,11/1/2023,11/1/2025,3,Female,8/5/1996,29,Egyptian,Diploma,5236,8,Cashier,Giza,1027
1157,Rasha,Hossni,Soliman,Rasha Hossni Soliman,20,1160810275,Rasha.Soliman@example.com,11/28/2015,1,11/28/2024,11/28/2025,10,Female,5/3/1985,40,Egyptian,Bachelor,4860,9,Sales Associate,Giza,1028
1158,Nisreen,Abdelsalam,Abdelrahman,Nisreen Abdelsalam Abdelrahman,20,1240624630,Nisreen.Abdelrahman@example.com,12/17/2017,2,12/17/2023,12/17/2025,4,Female,2/5/1983,42,Egyptian,Bachelor,6006,7,Stock Keeper,Cairo,1026
1159,Hend,Ramy,Abdelnasser,Hend Ramy Abdelnasser,20,1007379510,Hend.Abdelnasser@example.com,1/8/2020,2,1/8/2024,1/8/2026,3,Female,5/12/1998,27,Sudanese,Bachelor,6227,6,Customer Service,Giza,1028
1160,Ramy,Zakaria,Hussein,Ramy Zakaria Hussein,20,1091455203,Ramy.Hussein@example.com,1/24/2021,1,1/24/2025,1/24/2026,5,Male,10/24/1979,46,Egyptian,Bachelor,4635,7,Sales Associate,Giza,1028
1161,Basma,Shady,Abdelsalam,Basma Shady Abdelsalam,20,1049742421,Basma.Abdelsalam@example.com,2/16/2018,2,2/16/2024,2/16/2026,4,Female,9/1/1980,45,Syrian,Diploma,5416,7,Cashier,Sharm El Sheikh,1033
1162,Nasr,Mahmoud,Soliman,Nasr Mahmoud Soliman,20,1036866791,Nasr.Soliman@example.com,3/2/2018,2,3/2/2024,3/2/2026,4,Male,2/25/1986,39,Egyptian,Bachelor,4315,8,Sales Associate,Giza,1028
1163,Nisreen,Anwar,Saeed,Nisreen Anwar Saeed,20,1113064990,Nisreen.Saeed@example.com,3/31/2018,1,3/31/2024,3/31/2025,7,Female,5/13/1974,51,Sudanese,Diploma,6361,8,Security,Cairo,1026
1164,Mohamed,Emad,Basel,Mohamed Emad Basel,20,1264175530,Mohamed.Basel@example.com,4/24/2020,2,4/24/2024,4/24/2026,3,Male,10/16/1973,52,Egyptian,Diploma,5924,5,Security,Cairo,1026
1165,Ibrahim,Mamdouh,Fady,Ibrahim Mamdouh Fady,20,1025075993,Ibrahim.Fady@example.com,5/6/2017,2,5/6/2023,5/6/2025,4,Male,8/7/1972,53,Egyptian,Diploma,5095,9,Cashier,Giza,1028
1166,Eman,Abdelsalam,Reda,Eman Abdelsalam Reda,20,1294018842,Eman.Reda@example.com,5/20/2020,2,5/20/2024,5/20/2026,3,Female,2/10/1977,48,Egyptian,Bachelor,5233,5,Cashier,Giza,1028
1167,Omar,Ahmed,Safwat,Omar Ahmed Safwat,20,1181438200,Omar.Safwat@example.com,5/30/2017,2,5/30/2023,5/30/2025,4,Male,2/28/2001,24,Syrian,Diploma,6045,6,Stock Keeper,Cairo,1026
1168,Iman,Tarek,Tamer,Iman Tarek Tamer,20,1198186092,Iman.Tamer@example.com,6/17/2016,2,6/17/2024,6/17/2026,5,Female,11/26/1980,45,Egyptian,Diploma,4629,5,Sales Associate,Giza,1028
1169,Sherine,Helmy,Moheb,Sherine Helmy Moheb,20,1038792286,Sherine.Moheb@example.com,7/2/2016,1,7/2/2025,7/2/2026,9,Female,6/2/2002,23,Egyptian,Bachelor,6128,7,Stock Keeper,Cairo,1026
1170,Yasmin,Tamer,Hossam,Yasmin Tamer Hossam,20,1078344681,Yasmin.Hossam@example.com,7/16/2020,2,7/16/2024,7/16/2026,3,Female,3/3/1979,46,Syrian,Diploma,6069,5,Security,Cairo,1026
1171,Nesrine,Bassem,Magdy,Nesrine Bassem Magdy,20,1173000652,Nesrine.Magdy@example.com,8/3/2016,1,8/3/2025,8/3/2026,9,Female,12/12/1980,45,Egyptian,Diploma,5681,9,Cashier,Cairo,1025
1172,Magdy,Galal,Hassan,Magdy Galal Hassan,20,1032165010,Magdy.Hassan@example.com,8/31/2015,1,8/31/2024,8/31/2025,10,Male,1/14/1979,46,Egyptian,Bachelor,5137,7,Stock Keeper,Cairo,1026
1173,Atef,Amr,Hisham,Atef Amr Hisham,20,1081927623,Atef.Hisham@example.com,9/17/2018,1,9/17/2024,9/17/2025,7,Male,11/19/1983,42,Egyptian,Bachelor,4819,8,Sales Associate,Giza,1028
1174,Dalia,Ziad,Galal,Dalia Ziad Galal,20,1260282848,Dalia.Galal@example.com,10/16/2020,2,10/16/2024,10/16/2026,3,Female,5/1/1983,42,Egyptian,Bachelor,4184,5,Sales Associate,Giza,1028
1175,Hussein,Mostafa,Kamal,Hussein Mostafa Kamal,20,1272357671,Hussein.Kamal@example.com,11/6/2021,2,11/6/2023,11/6/2025,2,Male,2/14/1971,54,Egyptian,Bachelor,4592,5,Stock Keeper,Cairo,1026
1176,Lina,Hisham,Ismail,Lina Hisham Ismail,20,1019355181,Lina.Ismail@example.com,12/27/2017,2,12/27/2023,12/27/2025,4,Female,3/27/2001,24,Egyptian,Bachelor,5265,5,Cashier,Cairo,1025
1177,Fares,Gamal,Galal,Fares Gamal Galal,20,1101653879,Fares.Galal@example.com,1/10/2015,2,1/10/2025,1/10/2027,6,Male,7/21/1973,52,Egyptian,Diploma,7327,9,Customer Service,Giza,1028
1178,Yasser,Omar,Moheb,Yasser Omar Moheb,20,1226372281,Yasser.Moheb@example.com,1/28/2019,1,1/28/2025,1/28/2026,7,Male,11/14/1998,27,Egyptian,Bachelor,5852,6,Sales Associate,Giza,1028
1179,Emad,Fady,Mamdouh,Emad Fady Mamdouh,20,1145736205,Emad.Mamdouh@example.com,2/10/2017,2,2/10/2025,2/10/2027,5,Male,9/17/1975,50,Egyptian,Masters,6784,7,Customer Service,Giza,1028
1180,Amal,Sayed,Fady,Amal Sayed Fady,20,1011917176,Amal.Fady@example.com,3/1/2018,1,3/1/2025,3/1/2026,8,Female,8/12/1982,43,Egyptian,Bachelor,5453,8,Cashier,Giza,1028
1181,Hana,Magdy,Moheb,Hana Magdy Moheb,20,1254718858,Hana.Moheb@example.com,3/16/2016,2,3/16/2024,3/16/2026,5,Female,7/11/1975,50,Egyptian,Undergraduate,5612,10,Cashier,Giza,1027
1182,Shaimaa,Ali,Abdelhady,Shaimaa Ali Abdelhady,20,1033844042,Shaimaa.Abdelhady@example.com,4/4/2021,1,4/4/2024,4/4/2025,4,Female,8/4/1985,40,Egyptian,Bachelor,5201,7,Stock Keeper,Cairo,1026
1183,Marwa,Tawfik,Farouk,Marwa Tawfik Farouk,20,1192225498,Marwa.Farouk@example.com,5/1/2015,2,5/1/2023,5/1/2025,5,Female,8/24/1994,31,Egyptian,Diploma,5261,5,Cashier,Aswan,1037
1184,Abdelatif,Wael,Hossam,Abdelatif Wael Hossam,20,1036785345,Abdelatif.Hossam@example.com,5/28/2016,1,5/28/2025,5/28/2026,9,Male,1/25/1999,26,Sudanese,Bachelor,5889,8,Stock Keeper,Cairo,1026
1185,Nasr,Abdelnasser,Lotfy,Nasr Abdelnasser Lotfy,20,1201444060,Nasr.Lotfy@example.com,6/19/2015,2,6/19/2023,6/19/2025,5,Male,10/24/1983,42,Egyptian,Diploma,7057,7,Customer Service,Giza,1028
1186,Basel,Amr,Tarek,Basel Amr Tarek,20,1044981705,Basel.Tarek@example.com,6/29/2021,2,6/29/2023,6/29/2025,2,Male,4/20/1997,28,Egyptian,Bachelor,5843,7,Sales Associate,Giza,1028
1187,Hend,Qasem,Ahmed,Hend Qasem Ahmed,20,1236918402,Hend.Ahmed@example.com,7/22/2021,2,7/22/2023,7/22/2025,2,Female,2/6/1986,39,Syrian,Bachelor,5993,5,Sales Associate,Giza,1028
1188,Sohair,Saeed,Soliman,Sohair Saeed Soliman,20,1051528739,Sohair.Soliman@example.com,8/6/2017,2,8/6/2023,8/6/2025,4,Female,2/9/1979,46,Egyptian,Bachelor,5515,7,Stock Keeper,Cairo,1026
1189,Nour,Zakaria,Hassan,Nour Zakaria Hassan,20,1221589357,Nour.Hassan@example.com,9/3/2016,2,9/3/2024,9/3/2026,5,Female,8/15/1994,31,Egyptian,Bachelor,6205,6,Stock Keeper,Cairo,1026
1190,Yasmin,Fouad,Montasser,Yasmin Fouad Montasser,20,1040354147,Yasmin.Montasser@example.com,9/23/2020,2,9/23/2024,9/23/2026,3,Female,4/23/1981,44,Egyptian,Diploma,4927,7,Sales Associate,Sharm El Sheikh,1034
1191,Emad,Osama,Ezzat,Emad Osama Ezzat,20,1047975510,Emad.Ezzat@example.com,10/3/2015,1,10/3/2024,10/3/2025,10,Male,3/27/1967,58,Egyptian,Bachelor,4752,6,Sales Associate,Sharm El Sheikh,1034
1192,Samira,Qasem,Nasser,Samira Qasem Nasser,20,1196653681,Samira.Nasser@example.com,10/28/2021,2,10/28/2023,10/28/2025,2,Female,1/2/1973,52,Egyptian,Bachelor,6879,6,Cashier,Sharm El Sheikh,1033
1193,Hoda,Adel,Moheb,Hoda Adel Moheb,20,1040528016,Hoda.Moheb@example.com,11/11/2017,1,11/11/2024,11/11/2025,8,Female,4/21/1982,43,Egyptian,Undergraduate,6582,6,Customer Service,Giza,1028
1194,Nour,Mamdouh,Hisham,Nour Mamdouh Hisham,20,1163832450,Nour.Hisham@example.com,11/27/2020,2,11/27/2024,11/27/2026,3,Female,6/27/1974,51,Egyptian,Diploma,5394,5,Security,Cairo,1026
1195,Bahaa,Gamal,Qasem,Bahaa Gamal Qasem,20,1178987489,Bahaa.Qasem@example.com,12/8/2020,1,12/8/2024,12/8/2025,5,Male,9/9/2000,25,Syrian,Diploma,6198,5,Stock Keeper,Cairo,1026
1196,Eman,Bahaa,Sameh,Eman Bahaa Sameh,20,1224768523,Eman.Sameh@example.com,1/18/2016,1,1/18/2025,1/18/2026,10,Female,7/11/2002,23,Egyptian,Diploma,7940,6,Customer Service,Alexandria,1030
1197,Essam,Abdelatif,Farouk,Essam Abdelatif Farouk,20,1038300655,Essam.Farouk@example.com,2/2/2016,2,2/2/2024,2/2/2026,5,Male,11/10/1981,44,Egyptian,Diploma,5598,10,Sales Associate,Cairo,1026
1198,Lobna,Gamal,Khalil,Lobna Gamal Khalil,20,1213886266,Lobna.Khalil@example.com,2/19/2021,2,2/19/2025,2/19/2027,3,Female,10/8/1981,44,Egyptian,Bachelor,6412,6,Security,Cairo,1026
1199,Sherine,Fady,Abdelaziz,Sherine Fady Abdelaziz,20,1271592435,Sherine.Abdelaziz@example.com,3/11/2015,1,3/11/2024,3/11/2025,10,Female,10/18/1968,57,Egyptian,Bachelor,4565,7,Stock Keeper,Cairo,1026
1200,Asmaa,Reda,Nasser,Asmaa Reda Nasser,20,1162145487,Asmaa.Nasser@example.com,4/3/2019,1,4/3/2024,4/3/2025,6,Female,1/13/1986,39,Egyptian,Bachelor,5173,5,Cashier,Giza,1027
1201,Atef,Galal,Ibrahim,Atef Galal Ibrahim,20,1148470052,Atef.Ibrahim@example.com,4/22/2015,2,4/22/2023,4/22/2025,5,Male,5/21/1978,47,Egyptian,Undergraduate,5572,7,Cashier,Cairo,1025
1202,Reham,Osama,Hossni,Reham Osama Hossni,20,1253401443,Reham.Hossni@example.com,5/22/2016,2,5/22/2024,5/22/2026,5,Female,8/15/1987,38,Egyptian,Bachelor,4511,8,Sales Associate,Alexandria,1030
1203,Nisreen,Bahaa,Anwar,Nisreen Bahaa Anwar,20,1055948577,Nisreen.Anwar@example.com,6/3/2019,1,6/3/2024,6/3/2025,6,Female,1/17/2002,23,Egyptian,Diploma,5969,9,Cashier,Cairo,1025
1204,Ghada,Khalil,Safwat,Ghada Khalil Safwat,20,1158916116,Ghada.Safwat@example.com,7/3/2021,1,7/3/2024,7/3/2025,4,Female,3/2/1995,30,Egyptian,Diploma,5522,9,Cashier,Sharm El Sheikh,1034
1205,Ramy,Mansour,Saber,Ramy Mansour Saber,20,1093826481,Ramy.Saber@example.com,7/23/2020,1,7/23/2024,7/23/2025,5,Male,4/6/1983,42,Egyptian,Diploma,6370,6,Cashier,Aswan,1037
1206,Yasmin,Khaled,Abdelkader,Yasmin Khaled Abdelkader,20,1229128179,Yasmin.Abdelkader@example.com,9/6/2018,1,9/6/2024,9/6/2025,7,Female,10/25/2001,24,Sudanese,Diploma,6921,7,Cashier,Alexandria,1029
1207,Basel,Khalil,Zakaria,Basel Khalil Zakaria,20,1022159320,Basel.Zakaria@example.com,11/15/2020,2,11/15/2024,11/15/2026,3,Male,9/24/1967,58,Egyptian,Bachelor,4682,5,Stock Keeper,Giza,1028
1208,Nour,Hany,Montasser,Nour Hany Montasser,20,1224172447,Nour.Montasser@example.com,12/4/2017,1,12/4/2024,12/4/2025,8,Female,8/16/2000,25,Egyptian,Bachelor,4860,7,Sales Associate,Mansoura,1031
1209,Nesrine,Wael,Tamer,Nesrine Wael Tamer,20,1206277919,Nesrine.Tamer@example.com,12/24/2021,2,12/24/2023,12/24/2025,2,Female,3/21/1987,38,Syrian,Bachelor,5297,8,Sales Associate,Aswan,1037
1210,Nihal,Bilal,Magdy,Nihal Bilal Magdy,20,1091894667,Nihal.Magdy@example.com,1/14/2018,2,1/14/2024,1/14/2026,4,Female,9/8/1971,54,Egyptian,Bachelor,4535,7,Sales Associate,Aswan,1037
1211,Eman,Waheed,Rashed,Eman Waheed Rashed,20,1050979521,Eman.Rashed@example.com,2/6/2020,1,2/6/2025,2/6/2026,6,Female,3/2/1974,51,Egyptian,Bachelor,5349,5,Cashier,Sharm El Sheikh,1033
1212,Lina,Safwat,Saber,Lina Safwat Saber,20,1096987457,Lina.Saber@example.com,3/1/2019,2,3/1/2025,3/1/2027,4,Female,6/24/1978,47,Egyptian,Bachelor,5369,8,Stock Keeper,Giza,1027
1213,Nehal,Sherif,Bassem,Nehal Sherif Bassem,20,1187953814,Nehal.Bassem@example.com,3/22/2017,1,3/22/2024,3/22/2025,8,Female,4/18/1967,58,Egyptian,Diploma,5999,8,Cashier,Aswan,1037
1214,Rania,Adel,Ibrahim,Rania Adel Ibrahim,20,1072776219,Rania.Ibrahim@example.com,4/7/2017,2,4/7/2023,4/7/2025,4,Female,7/19/1993,32,Egyptian,Bachelor,5028,10,Sales Associate,Aswan,1037
1215,Nour,Basel,Tawfik,Nour Basel Tawfik,20,1128507855,Nour.Tawfik@example.com,4/23/2020,1,4/23/2024,4/23/2025,5,Female,2/27/1972,53,Egyptian,Bachelor,5859,8,Sales Associate,Giza,1027
1216,Morsy,Helmy,Kamal,Morsy Helmy Kamal,20,1240678843,Morsy.Kamal@example.com,5/16/2021,2,5/16/2023,5/16/2025,2,Male,10/27/1994,31,Egyptian,Masters,7838,7,Junior Accountant,Head Office,1021
1217,Hend,Moataz,Mamdouh,Hend Moataz Mamdouh,20,1186951418,Hend.Mamdouh@example.com,5/30/2018,2,5/30/2024,5/30/2026,4,Female,4/18/1980,45,Egyptian,Bachelor,5332,8,Sales Associate,Luxor,1035
1218,Nour,Abdelsalam,Sobhy,Nour Abdelsalam Sobhy,20,1095040995,Nour.Sobhy@example.com,6/23/2020,1,6/23/2024,6/23/2025,5,Female,2/1/1968,57,Sudanese,Undergraduate,5602,6,Cashier,Mansoura,1031
1219,Manar,Saeed,Tamer,Manar Saeed Tamer,20,1072456755,Manar.Tamer@example.com,7/20/2021,1,7/20/2024,7/20/2025,4,Female,4/6/1976,49,Egyptian,Diploma,4683,9,Sales Associate,Mansoura,1032
1220,Lobna,Hany,Amr,Lobna Hany Amr,20,1008611149,Lobna.Amr@example.com,8/5/2016,1,8/5/2025,8/5/2026,9,Female,3/25/1996,29,Syrian,Bachelor,6745,8,Cashier,Luxor,1035
1221,Shady,Khaled,Diaa,Shady Khaled Diaa,20,1219350736,Shady.Diaa@example.com,9/2/2015,2,9/2/2023,9/2/2025,5,Male,4/23/1985,40,Egyptian,Diploma,6755,8,Customer Service,Mansoura,1031
1222,Lobna,Fady,Abdelnasser,Lobna Fady Abdelnasser,20,1080281355,Lobna.Abdelnasser@example.com,9/26/2018,1,9/26/2024,9/26/2025,7,Female,4/19/1979,46,Egyptian,Bachelor,5113,5,Stock Keeper,Sharm El Sheikh,1033
1223,Diaa,Ismail,Fares,Diaa Ismail Fares,20,1022831089,Diaa.Fares@example.com,10/18/2016,2,10/18/2024,10/18/2026,5,Male,5/21/1983,42,Egyptian,Undergraduate,5244,6,Cashier,Mansoura,1031
1224,Rashed,Anwar,Kamal,Rashed Anwar Kamal,20,1045413131,Rashed.Kamal@example.com,11/7/2018,2,11/7/2024,11/7/2026,4,Male,8/14/1995,30,Egyptian,Bachelor,7849,9,Junior Accountant,Head Office,1022
1225,Hend,Ezzat,Farouk,Hend Ezzat Farouk,20,1037779076,Hend.Farouk@example.com,12/2/2020,2,12/2/2024,12/2/2026,3,Female,2/18/1969,56,Sudanese,Bachelor,4711,5,Sales Associate,Sharm El Sheikh,1033
1226,Eman,Saeed,Sayed,Eman Saeed Sayed,20,1016785684,Eman.Sayed@example.com,12/22/2021,1,12/22/2024,12/22/2025,4,Female,6/18/1971,54,Syrian,Diploma,5568,8,Security,Alexandria,1029
